Kennewick.O3,Kennewick.OZONE_AIRPACT4,WRF_4km_BCAA.Surface_pres_Pa,WRF_4km_BCAA.PBL_m,WRF_4km_BCAA.T_K,WRF_4km_BCAA.windspeed_m_per_s,WRF_4km_BCAA.WindDir_deg,WRF_4km_BCAA.RH_pct,Wildfire_smoke_caused_excess_ozone_YN,date
23.0,21.4,98696.28,528.9337,296.67203,2.122879,328.21942,40.1,N,2018-08-02 20:00:00
23.0,22.1,98737.21,262.3378,295.61312999999996,4.7119827,329.98206,44.5,N,2018-08-02 21:00:00
17.0,21.0,98850.17,277.9732,293.50375,3.913047,335.61843999999996,51.0,N,2018-08-02 22:00:00
15.0,19.5,98954.3,157.08758999999998,291.6621,1.6784877,302.8053,57.6,N,2018-08-02 23:00:00
15.0,20.8,98902.4,345.76324,292.42206,5.3151717000000005,215.32526000000001,56.9,N,2018-08-03 00:00:00
17.0,20.9,98908.46,331.4813,291.8455,6.12442,214.75189,57.4,N,2018-08-03 01:00:00
17.0,20.1,98957.31,295.93924,290.9985,6.813491,215.9847,63.5,N,2018-08-03 02:00:00
17.0,18.9,98977.96,153.27974,289.8911,6.099253,211.27522000000002,70.0,N,2018-08-03 03:00:00
17.0,18.3,99024.31,141.41956000000002,289.3719,5.9993777,210.1252,70.9,N,2018-08-03 04:00:00
17.0,18.4,99062.38,138.64543,289.11295,5.352106,212.20708,69.7,N,2018-08-03 05:00:00
17.0,20.5,99099.266,119.75353999999999,290.90808,4.4007214999999995,223.73174,60.1,N,2018-08-03 06:00:00
18.0,25.2,99156.97,477.62717000000004,292.5188,3.9444447,250.70401,53.3,N,2018-08-03 07:00:00
20.0,29.1,99146.64,1020.7404,293.94785,3.990503,256.65256,48.5,N,2018-08-03 08:00:00
22.0,31.5,99153.89,1317.8928,295.07266,4.1008143,246.12812999999997,45.4,N,2018-08-03 09:00:00
23.0,33.1,99139.48,1583.8274,296.30075,3.5662282,245.37665,41.3,N,2018-08-03 10:00:00
25.0,32.9,99101.664,1765.4835,297.50766,3.5863836000000004,246.88211,37.7,N,2018-08-03 11:00:00
27.0,32.0,99077.65,1841.0682,298.55893,3.6998515,241.5684,35.2,N,2018-08-03 12:00:00
27.0,29.1,99021.086,1869.1333,299.41174,4.276413400000001,243.28986,32.5,N,2018-08-03 13:00:00
28.0,30.5,98973.38,2030.5865,300.26666,4.5111446,238.90456,32.1,N,2018-08-03 14:00:00
28.0,36.0,98917.97,2086.1768,300.7213,5.370548,231.62682,32.3,N,2018-08-03 15:00:00
29.0,37.8,98866.18,2058.5589999999997,300.76138,5.988825299999999,223.50731000000002,32.3,N,2018-08-03 16:00:00
30.0,36.7,98843.01,1266.3717,300.33102,7.299469500000001,217.4724,33.0,N,2018-08-03 17:00:00
28.0,35.3,98807.34,490.18338,299.28244,8.902346000000001,214.37231,34.8,N,2018-08-03 18:00:00
28.0,32.4,98833.35,46.027264,297.25928,6.273694,209.54242,40.4,N,2018-08-03 19:00:00
29.0,31.5,98960.25,271.58032000000003,294.9398,2.1619182,305.51602,45.0,N,2018-08-03 20:00:00
26.0,30.2,98976.984,296.43594,294.74326,0.44948640000000006,63.31369,41.9,N,2018-08-03 21:00:00
19.0,24.1,99003.62,417.2948,292.84808,0.5346207,328.31027,50.0,N,2018-08-03 22:00:00
16.0,22.4,99041.17,81.839264,291.8197,4.2046075,185.93504,56.2,N,2018-08-03 23:00:00
18.0,26.2,99039.44,131.72012,290.7014,3.7345318999999995,245.67267,55.8,N,2018-08-04 00:00:00
17.0,26.1,99030.78,122.14938000000001,290.72614,4.6287866,232.20273999999998,56.6,N,2018-08-04 01:00:00
,25.9,99041.016,121.065,290.29846000000003,4.510332599999999,228.39357,58.1,N,2018-08-04 02:00:00
16.0,26.0,99045.65,136.57787,290.22745,4.6835949999999995,227.4828,58.3,N,2018-08-04 03:00:00
16.0,24.5,99064.46,168.89105,289.943,4.5199738,226.57703999999998,59.1,N,2018-08-04 04:00:00
15.0,22.9,99068.37,177.70973,289.49246,4.2805524,223.47602999999998,61.2,N,2018-08-04 05:00:00
20.0,23.6,99080.2,36.726259999999996,291.83066,3.6434352,228.53799999999998,52.8,N,2018-08-04 06:00:00
24.0,29.0,99107.875,377.10247999999996,293.6893,2.3505726000000005,230.62589,47.9,N,2018-08-04 07:00:00
28.0,34.5,99097.41,816.1887,295.06177,1.8155283,252.27757000000003,43.6,N,2018-08-04 08:00:00
33.0,37.7,99089.836,1095.438,296.44067,1.6493855,233.45291,39.6,N,2018-08-04 09:00:00
37.0,39.3,99044.5,1349.0327,297.98047,0.96382487,241.097,35.8,N,2018-08-04 10:00:00
39.0,42.2,98983.4,1618.0436,299.30597,0.8365651,1.4295959999999999,33.0,N,2018-08-04 11:00:00
42.0,46.7,98935.4,1701.9636,300.11838,2.2877812,33.450714000000005,31.1,N,2018-08-04 12:00:00
47.0,49.4,98841.55,1862.9695,300.98227,2.4881842,40.409607,28.7,N,2018-08-04 13:00:00
49.0,50.9,98776.87,2046.9332,301.70074,2.7003605,40.917266999999995,26.8,N,2018-08-04 14:00:00
46.0,51.7,98710.65,2070.4646,302.07355,2.7421231,33.120940000000004,25.6,N,2018-08-04 15:00:00
45.0,51.8,98646.53,2072.751,302.1349,2.6137723999999998,25.902374,25.0,N,2018-08-04 16:00:00
46.0,51.8,98624.41,2003.6737,301.93854,2.1089293999999996,19.12735,24.8,N,2018-08-04 17:00:00
47.0,48.0,98600.68,1571.7732,300.485,1.6744623,9.611237,26.9,N,2018-08-04 18:00:00
36.0,47.0,98632.234,67.73831,299.30902000000003,1.1495594999999998,10.9487,29.8,N,2018-08-04 19:00:00
30.0,43.1,98673.02,21.071136,298.17722000000003,1.0532806000000001,169.95468,32.1,N,2018-08-04 20:00:00
31.0,44.2,98690.71,31.539537,296.46487,2.6351926,195.03586,35.0,N,2018-08-04 21:00:00
32.0,44.2,98723.375,64.70705,295.92492999999996,3.2707957999999997,204.11893999999998,35.5,N,2018-08-04 22:00:00
34.0,38.1,98753.49,78.49936,295.64566,3.3477676,226.39527999999999,35.4,N,2018-08-04 23:00:00
30.0,36.9,98791.3,27.657190000000003,294.11197000000004,3.0083764,240.26783999999998,34.6,N,2018-08-05 00:00:00
29.0,35.2,98863.195,20.6735,292.92786,1.7593046,257.7561,39.5,N,2018-08-05 01:00:00
30.0,33.3,98898.445,67.35884,291.17886,2.7868147,255.3028,45.4,N,2018-08-05 02:00:00
26.0,31.5,98908.67,78.092415,291.3759,3.6040802000000003,251.42305,51.0,N,2018-08-05 03:00:00
22.0,30.7,98940.5,67.6699,291.15927,3.0098324,256.76944,53.3,N,2018-08-05 04:00:00
20.0,29.3,98956.266,20.651192,292.02942,1.7634931,262.3877,51.6,N,2018-08-05 05:00:00
22.0,26.4,99001.625,60.570040000000006,291.9926,1.6574658,245.62936000000002,53.5,N,2018-08-05 06:00:00
22.0,29.0,99057.266,101.16887,294.59326,1.3801693000000002,294.9508,47.0,N,2018-08-05 07:00:00
28.0,34.7,99079.43,500.14275999999995,296.76685,1.8639758000000002,325.9619,40.7,N,2018-08-05 08:00:00
39.0,38.8,99110.46,689.3392299999999,298.70715,2.040427,318.7027,36.3,N,2018-08-05 09:00:00
44.0,41.3,99092.35,900.382,300.7626,2.188956,317.96612999999996,30.9,N,2018-08-05 10:00:00
49.0,44.7,99069.91,1227.1294,302.39005,2.0411122,335.7809,27.1,N,2018-08-05 11:00:00
53.0,47.5,99046.38,2136.2173,303.61276000000004,2.0543169999999997,12.549072,23.9,N,2018-08-05 12:00:00
56.0,49.4,98977.01,2409.118,304.3534,2.7230937,34.675385,21.2,N,2018-08-05 13:00:00
55.0,51.3,98949.36,2416.2129999999997,304.79297,2.6322615000000003,32.61267,19.9,N,2018-08-05 14:00:00
57.0,53.1,98910.29,2401.5146,305.0278,2.3084908,24.24765,19.3,N,2018-08-05 15:00:00
58.0,53.5,98878.234,2295.2737,305.02075,1.9731753,15.076751999999999,19.2,N,2018-08-05 16:00:00
59.0,48.8,98877.22,2083.5037,304.8122,1.6818486000000001,8.7854,18.4,N,2018-08-05 17:00:00
55.0,39.4,98863.16,1267.1858,302.54172,1.3978542999999999,12.051788,19.2,N,2018-08-05 18:00:00
38.0,37.4,98891.984,21.302025,301.6259,0.6278994000000001,22.641417999999998,20.2,N,2018-08-05 19:00:00
37.0,48.7,98935.43,21.213959,300.2479,1.8968509999999998,195.7038,24.2,N,2018-08-05 20:00:00
39.0,49.2,98951.23,21.189208999999998,298.56534,2.648564,198.70251000000002,27.1,N,2018-08-05 21:00:00
39.0,44.8,98983.74,21.161781,298.1285,2.7997322000000002,209.1552,25.5,N,2018-08-05 22:00:00
37.0,42.6,99024.875,21.134857,298.0769,2.5614103999999998,216.33281000000002,24.1,N,2018-08-05 23:00:00
38.0,41.6,99115.74,20.758347,294.14763999999997,1.6289707,120.28848,31.7,N,2018-08-06 00:00:00
36.0,40.2,99121.42,20.762787,293.77722,0.44952103,223.70357,32.0,N,2018-08-06 01:00:00
,37.8,99181.945,20.595947,290.97174,2.289027,294.0329,39.7,N,2018-08-06 02:00:00
32.0,34.2,99199.45,20.533493,290.892,1.2747961,284.25638,39.9,N,2018-08-06 03:00:00
28.0,31.2,99233.586,20.531570000000002,290.61562999999995,0.9989433000000001,255.93393999999998,41.0,N,2018-08-06 04:00:00
25.0,28.6,99290.59,20.471557999999998,289.9827,1.6055493,261.44183,43.9,N,2018-08-06 05:00:00
22.0,22.4,99319.95,20.494156,290.35577,1.0964524,280.72665,44.3,N,2018-08-06 06:00:00
17.0,22.3,99384.58,82.19234,292.68756,0.9210767,357.56772,41.4,N,2018-08-06 07:00:00
28.0,27.8,99396.28,152.62875,294.8214,1.2050914,342.30300000000005,38.3,N,2018-08-06 08:00:00
38.0,38.9,99407.305,244.85365,297.71417,1.9317408,335.56137,32.5,N,2018-08-06 09:00:00
51.0,48.2,99396.34,371.05062999999996,300.58047,2.2039718999999995,349.5801,24.9,N,2018-08-06 10:00:00
62.0,52.2,99353.24,538.8233,303.1025,2.1179845,355.03195,20.0,N,2018-08-06 11:00:00
65.0,53.5,99325.81,871.91455,305.1182,2.090765,3.4905699999999995,16.5,N,2018-08-06 12:00:00
62.0,53.2,99249.3,1202.7128,306.3364,2.3433645,12.416229,14.0,N,2018-08-06 13:00:00
62.0,53.0,99196.984,1333.8744,307.14487,2.2866964,3.9996338,11.3,N,2018-08-06 14:00:00
61.0,52.7,99142.08,1338.8364,307.48126,1.9211049,7.748749,11.2,N,2018-08-06 15:00:00
58.0,51.8,99071.82,1242.3646,307.4792,1.7112378000000001,10.018585,12.2,N,2018-08-06 16:00:00
55.0,49.3,99031.88,919.99725,307.1531,1.1796726,13.850432999999999,12.8,N,2018-08-06 17:00:00
50.0,43.0,98994.83,333.3607,304.51025,1.0514328000000002,19.299286,14.9,N,2018-08-06 18:00:00
40.0,39.5,98999.18,21.43705,303.60422,0.66204023,97.6983,16.7,N,2018-08-06 19:00:00
42.0,46.5,99032.766,21.369576000000002,303.0988,1.580719,164.25177,16.4,N,2018-08-06 20:00:00
41.0,47.5,99025.31,21.34906,302.07034,2.252252,165.04538,17.1,N,2018-08-06 21:00:00
37.0,45.4,99041.414,21.253296,300.8398,2.196157,138.84349,18.8,N,2018-08-06 22:00:00
32.0,37.4,99079.8,21.137085,299.89877,1.7984044999999997,122.46416,20.6,N,2018-08-06 23:00:00
34.0,34.5,99101.28,20.891647,295.28873,2.252739,165.5244,30.7,N,2018-08-07 00:00:00
32.0,38.2,99103.54,20.954193,296.938,1.5896633999999998,241.45317000000003,27.4,N,2018-08-07 01:00:00
33.0,39.9,99136.8,20.922684,296.1959,2.0577536,242.27817000000002,31.1,N,2018-08-07 02:00:00
34.0,36.8,99131.7,20.874825,294.65665,2.318074,259.07776,35.9,N,2018-08-07 03:00:00
28.0,33.4,99169.54,20.721687,292.78262,2.1659272,270.45535,41.1,N,2018-08-07 04:00:00
22.0,28.5,99191.15,20.680007999999997,291.7482,2.424904,272.4718,44.6,N,2018-08-07 05:00:00
,22.1,99206.04,34.633038,291.75266,1.0944437,291.75203999999997,46.4,N,2018-08-07 06:00:00
,27.5,99244.414,83.80749499999999,294.4778,0.5665277,317.98242,41.3,N,2018-08-07 07:00:00
,35.9,99231.01,217.73936,296.92037999999997,0.86684775,352.04706,35.3,N,2018-08-07 08:00:00
39.0,42.0,99223.29,293.18127000000004,299.17807,1.2570971000000002,0.22726439999999998,29.4,N,2018-08-07 09:00:00
51.0,47.6,99179.08,415.64862,301.45016,1.7250304,358.6096,24.4,N,2018-08-07 10:00:00
58.0,51.9,99107.73,532.7415,303.6252,1.9264243000000003,4.34198,19.7,N,2018-08-07 11:00:00
67.0,55.2,99054.016,649.9408,305.56143,1.917519,13.596649,16.6,N,2018-08-07 12:00:00
71.0,58.6,98963.76,736.7594,307.05023,2.0724082,21.923248,15.0,N,2018-08-07 13:00:00
70.0,61.0,98890.016,848.5274,308.19293,2.1346588,22.982727,14.0,N,2018-08-07 14:00:00
68.0,58.4,98809.62,1038.6826,308.92087000000004,2.1917572,18.995697,12.8,N,2018-08-07 15:00:00
66.0,55.1,98723.33,1063.3962,309.06203999999997,2.0175799999999997,14.100432999999999,13.0,N,2018-08-07 16:00:00
63.0,49.4,98681.055,930.9195,308.72595,1.6410351000000003,3.6713562000000004,13.7,N,2018-08-07 17:00:00
54.0,38.2,98633.26,62.494278,306.30548,1.4857155,3.863922,16.2,N,2018-08-07 18:00:00
37.0,30.9,98630.52,21.570854,305.0937,1.1026804,359.50162,18.3,N,2018-08-07 19:00:00
36.0,27.7,98652.82,21.478485,303.53522000000004,0.41938606,187.49042,20.2,N,2018-08-07 20:00:00
39.0,26.8,98650.586,21.38073,302.219,0.8927714,167.58565,21.8,N,2018-08-07 21:00:00
38.0,30.8,98665.21,21.287666,301.30658,1.50086,136.10464,23.2,N,2018-08-07 22:00:00
35.0,36.1,98692.71,21.205658,300.09702000000004,1.2206587,139.27411999999998,25.3,N,2018-08-07 23:00:00
36.0,36.5,98656.39,21.02507,297.34637000000004,1.053183,266.54446,31.3,N,2018-08-08 00:00:00
36.0,34.5,98672.09,20.783554000000002,294.22632000000004,1.0262142,314.77246,39.1,N,2018-08-08 01:00:00
,35.8,98717.19,20.714928,292.28104,2.346686,270.52505,44.8,N,2018-08-08 02:00:00
31.0,37.3,98719.56,70.84096,292.53207000000003,2.9778636,269.53983,43.7,N,2018-08-08 03:00:00
23.0,36.9,98769.54,76.892624,291.98,2.9479535,276.79636,45.6,N,2018-08-08 04:00:00
17.0,34.6,98811.66,20.652115,291.07912999999996,2.6510642000000004,279.3013,49.2,N,2018-08-08 05:00:00
16.0,31.8,98837.76,74.62227,292.11093,2.3831458,261.36795,47.0,N,2018-08-08 06:00:00
22.0,31.8,98885.98,113.29883999999998,294.60745,2.483113,277.57755,41.9,N,2018-08-08 07:00:00
27.0,38.1,98887.23,210.01515,296.37433,1.9184852,296.34848,38.5,N,2018-08-08 08:00:00
42.0,43.2,98888.27,288.25006,298.41138,1.8904705000000002,316.82748,33.4,N,2018-08-08 09:00:00
51.0,49.4,98849.85,342.976,300.54068,2.2101407,330.8521,30.2,N,2018-08-08 10:00:00
60.0,54.5,98788.14,392.38318,303.04984,2.5392669999999997,346.73897999999997,25.5,N,2018-08-08 11:00:00
66.0,56.2,98739.38,461.4301,305.33414,2.2837641,359.6199,22.1,N,2018-08-08 12:00:00
72.0,57.2,98650.38,506.00442999999996,307.5494,2.4939953999999998,0.9027405000000001,19.2,N,2018-08-08 13:00:00
73.0,58.9,98575.31,558.2341,309.1461,2.3311362,1.2732544,17.7,N,2018-08-08 14:00:00
69.0,60.2,98497.88,631.5497,310.41147,2.4928262,349.51312,16.2,N,2018-08-08 15:00:00
71.0,58.8,98428.23,609.28174,310.9753,2.5919404,337.7502,14.9,N,2018-08-08 16:00:00
71.0,48.4,98403.63,327.57343,309.1579,2.3886225,325.5198,16.5,N,2018-08-08 17:00:00
61.0,43.0,98377.78,188.40685,307.13922,2.1343810000000003,294.33685,20.8,N,2018-08-08 18:00:00
43.0,44.8,98409.82,142.04591000000002,304.30292000000003,3.1421243999999997,284.20032000000003,24.4,N,2018-08-08 19:00:00
42.0,49.4,98467.96,131.47351,302.66067999999996,3.164758,267.3663,24.9,N,2018-08-08 20:00:00
42.0,50.9,98494.34,21.440445,302.49615,2.2176118,272.4051,24.3,N,2018-08-08 21:00:00
42.0,51.5,98516.56,65.07033,300.3862,2.601291,258.51245,28.8,N,2018-08-08 22:00:00
41.0,50.0,98554.73,166.70993,299.3373,3.0223475,264.91042999999996,30.4,N,2018-08-08 23:00:00
39.0,48.3,98659.805,89.6839,298.53717,4.03681,254.15346,24.5,N,2018-08-09 00:00:00
38.0,45.4,98685.63,20.935585,296.61554,1.3941485,334.6589,31.1,N,2018-08-09 01:00:00
36.0,46.3,98735.8,20.894385999999997,295.58297999999996,1.4080338,235.62175,34.6,N,2018-08-09 02:00:00
36.0,46.5,98774.88,80.41292,294.81737999999996,3.3112172999999996,265.59722999999997,35.6,N,2018-08-09 03:00:00
23.0,45.7,98812.55,89.00219,295.01248,3.9352574000000002,248.97513999999998,39.6,N,2018-08-09 04:00:00
19.0,48.2,98858.086,82.92083000000001,294.75565,4.0044455999999995,222.03545,42.5,N,2018-08-09 05:00:00
11.0,45.1,98878.39,76.17107,296.7157,3.219601,209.2806,41.9,N,2018-08-09 06:00:00
11.0,28.3,98935.03,39.558209999999995,296.9216,1.4842757,102.166016,43.6,N,2018-08-09 07:00:00
19.0,34.0,98945.625,75.991005,297.01776,2.0979183,36.48816,42.9,N,2018-08-09 08:00:00
39.0,48.7,98950.555,169.52258,299.08838,1.7863357,21.858368,37.0,N,2018-08-09 09:00:00
60.0,61.4,98912.52,316.0658,302.2267,1.7103846,12.344330000000001,31.1,N,2018-08-09 10:00:00
68.0,69.2,98860.86,485.27835,304.71606,2.0122857,17.254547,27.3,N,2018-08-09 11:00:00
72.0,69.4,98821.23,563.2627,306.80627000000004,2.13747,8.351500999999999,22.6,N,2018-08-09 12:00:00
72.0,67.6,98741.7,612.1203,308.44955,2.2621784,359.75906000000003,18.9,N,2018-08-09 13:00:00
72.0,66.3,98679.09,663.52954,309.7764,1.9579164,0.7680054000000001,16.2,N,2018-08-09 14:00:00
76.0,64.9,98607.03,705.6735,310.7542,1.8197302,2.958313,14.3,N,2018-08-09 15:00:00
76.0,63.0,98523.54,621.92676,311.089,1.565783,8.761566,13.5,N,2018-08-09 16:00:00
73.0,57.9,98477.34,450.32266,310.63797,0.9971608000000001,29.575440000000004,14.0,N,2018-08-09 17:00:00
55.0,58.5,98432.18,74.47480999999999,307.83276,0.42109933,216.23375,17.0,N,2018-08-09 18:00:00
48.0,56.9,98426.52,21.738884,307.3883,2.0215354,226.20001000000002,17.1,N,2018-08-09 19:00:00
49.0,54.9,98437.98,32.293,304.8641,2.9617012000000003,237.69054,18.7,N,2018-08-09 20:00:00
52.0,54.3,98403.945,44.07292,304.13895,3.166209,247.24515,19.3,N,2018-08-09 21:00:00
55.0,54.7,98413.68,21.591942,304.01984,2.6833022,238.3609,19.7,N,2018-08-09 22:00:00
50.0,53.7,98462.44,21.182854000000003,299.8536,1.7977067,116.96178,28.7,N,2018-08-09 23:00:00
50.0,52.4,98511.17,21.057175,297.82162,1.2387165,262.79602,34.3,N,2018-08-10 00:00:00
33.0,48.6,98490.83,21.175003,297.40173,2.9823635,252.07304,35.9,N,2018-08-10 01:00:00
,49.0,98525.555,77.216385,297.16263,3.8226366,243.19697999999997,40.7,N,2018-08-10 02:00:00
46.0,53.2,98490.27,73.49544499999999,297.2086,3.5234654,246.5737,39.3,N,2018-08-10 03:00:00
22.0,54.3,98494.336,21.173233,298.73962,1.9244032,260.74352999999996,37.9,N,2018-08-10 04:00:00
14.0,49.7,98544.516,63.634994999999996,295.13995,2.8961775000000003,231.28917,48.6,N,2018-08-10 05:00:00
10.0,41.7,98558.52,76.18703000000001,296.91272000000004,3.195854,207.56693,46.3,N,2018-08-10 06:00:00
12.0,41.4,98597.02,61.38694,299.15862999999996,2.022261,190.13225,41.0,N,2018-08-10 07:00:00
24.0,50.7,98593.15,373.25665,302.013,1.9395376,178.62666000000002,34.3,N,2018-08-10 08:00:00
48.0,57.7,98582.84,619.7737,303.6512,1.2035413000000001,199.80217,30.8,N,2018-08-10 09:00:00
58.0,61.5,98548.41,715.06,305.2532,1.5966103999999999,231.42872999999997,27.9,N,2018-08-10 10:00:00
63.0,64.1,98495.86,856.71375,307.01697,1.3498104,261.80435,24.9,N,2018-08-10 11:00:00
62.0,65.2,98449.58,979.05304,308.77975,1.3961743999999998,257.3118,22.4,N,2018-08-10 12:00:00
56.0,66.8,98366.83,1258.0951,310.35074,2.4893603,239.24217000000002,20.1,N,2018-08-10 13:00:00
56.0,63.4,98321.305,1334.5193,311.31744,4.1791186,234.53287999999998,17.9,N,2018-08-10 14:00:00
61.0,63.9,98254.914,1562.2679999999998,312.22900000000004,4.7571154,237.02643999999998,16.3,N,2018-08-10 15:00:00
60.0,63.7,98196.89,1399.5018,312.10857999999996,5.836123000000001,225.70372000000003,15.6,N,2018-08-10 16:00:00
58.0,62.4,98160.19,907.4229,311.50203999999997,6.2446504,223.64311,17.5,N,2018-08-10 17:00:00
56.0,55.8,98131.72,59.000130000000006,309.02237,3.7962897000000004,272.14926,21.2,N,2018-08-10 18:00:00
54.0,46.9,98220.27,702.4936,306.96716000000004,6.2844934,270.15576,18.5,N,2018-08-10 19:00:00
52.0,42.9,98313.63,620.8905,304.99677,6.6711516,250.19232000000002,19.5,N,2018-08-10 20:00:00
50.0,41.4,98396.73,634.9259599999999,301.4111,4.4373083,230.91643,24.7,N,2018-08-10 21:00:00
46.0,39.4,98454.04,335.47485,301.66077,6.6102505,237.41682000000003,28.6,N,2018-08-10 22:00:00
43.0,31.6,98526.56,293.86572,299.96967,5.6350164000000005,229.7776,36.7,N,2018-08-10 23:00:00
40.0,23.6,98602.8,185.81099999999998,298.34232000000003,5.4759150000000005,224.10156,32.0,N,2018-08-11 00:00:00
39.0,22.2,98650.53,177.4078,297.65173,6.8789362999999994,217.2217,34.0,N,2018-08-11 01:00:00
36.0,21.0,98715.85,180.09898,296.1256,7.908102,215.74461000000002,44.4,N,2018-08-11 02:00:00
30.0,21.0,98742.21,199.01516999999998,295.01877,7.588054700000001,219.04008,51.2,N,2018-08-11 03:00:00
23.0,20.7,98777.805,182.35118,294.2373,8.79115,210.53777000000002,53.7,N,2018-08-11 04:00:00
20.0,20.2,98830.59,181.36935,293.07812,8.947332000000001,207.12457,57.0,N,2018-08-11 05:00:00
19.0,19.8,98859.9,54.652159999999995,293.2573,8.05304,206.31587,55.7,N,2018-08-11 06:00:00
19.0,20.4,98928.29,165.4869,294.46915,8.810443,211.26082000000002,51.5,N,2018-08-11 07:00:00
20.0,21.4,98965.24,329.41522000000003,295.84424,8.47597,216.46794,47.3,N,2018-08-11 08:00:00
20.0,23.8,98990.26,458.33698,297.34073,9.515162,218.53222999999997,41.8,N,2018-08-11 09:00:00
24.0,27.0,99013.836,681.2577,298.78104,9.602634,218.79402000000002,35.6,N,2018-08-11 10:00:00
28.0,28.7,98993.5,1063.4402,300.5281,8.794989999999999,224.43094,28.6,N,2018-08-11 11:00:00
28.0,29.2,98982.125,1434.9888,301.65726,8.150673,223.85095,24.6,N,2018-08-11 12:00:00
32.0,30.4,98938.37,1573.6957,302.36066,8.450927,230.18382000000003,22.8,N,2018-08-11 13:00:00
31.0,31.8,98926.266,1743.306,302.48285,8.538721,234.10497,23.1,N,2018-08-11 14:00:00
30.0,32.6,98920.42,1774.6025,302.4524,8.643718,238.76305,22.4,N,2018-08-11 15:00:00
27.0,32.0,98914.5,1663.2207,301.99602999999996,8.408622,241.48064,23.1,N,2018-08-11 16:00:00
24.0,31.7,98919.664,1377.0189,301.42227,7.781148399999999,245.36046000000002,23.6,N,2018-08-11 17:00:00
23.0,30.9,98916.28,63.03852,300.3316,6.563833,246.40044,24.4,N,2018-08-11 18:00:00
21.0,30.2,98969.13,848.8444,296.51932,3.6390858,268.15878,33.2,N,2018-08-11 19:00:00
20.0,28.7,99044.99,450.5648,294.91857999999996,3.9690672999999994,262.71378,38.3,N,2018-08-11 20:00:00
22.0,25.0,99112.91,480.64624000000003,295.03384,5.3140697,271.88095,40.6,N,2018-08-11 21:00:00
19.0,23.1,99198.43,363.0546,292.56273999999996,3.384697,264.95038,50.8,N,2018-08-11 22:00:00
17.0,23.4,99261.766,195.44433999999998,291.34,2.693767,255.96208,56.2,N,2018-08-11 23:00:00
17.0,23.3,99370.25,66.3853,289.95612,3.403751,235.18721000000002,55.4,N,2018-08-12 00:00:00
15.0,23.1,99397.83,65.283516,289.41925,3.5462453000000003,240.39832,60.8,N,2018-08-12 01:00:00
,23.1,99433.805,114.07805,289.27435,3.6074064,258.80197000000004,63.2,N,2018-08-12 02:00:00
16.0,22.9,99455.164,119.27703000000001,288.6511,3.4110756,243.65616,65.3,N,2018-08-12 03:00:00
14.0,21.2,99468.875,20.495476,288.22812000000005,2.8752467999999998,212.99341,68.4,N,2018-08-12 04:00:00
15.0,19.0,99470.79,63.089940000000006,287.67303,3.7523842000000003,189.03812,74.9,N,2018-08-12 05:00:00
17.0,21.6,99525.94,63.966556999999995,289.93304,3.2885008,196.59402,67.3,N,2018-08-12 06:00:00
20.0,23.8,99567.484,517.14496,292.58426000000003,0.82513386,353.4896,54.5,N,2018-08-12 07:00:00
21.0,28.3,99576.26,684.1929299999999,293.48532,1.967514,54.044098,50.2,N,2018-08-12 08:00:00
23.0,41.5,99576.01,997.48785,295.0198,2.3014874,66.14325,44.4,N,2018-08-12 09:00:00
26.0,56.9,99516.664,1354.2633,296.8199,1.5271618,60.66867,38.6,N,2018-08-12 10:00:00
28.0,59.6,99451.19,1527.5018,298.2501,2.4440956000000003,40.196655,34.8,N,2018-08-12 11:00:00
30.0,54.4,99389.7,1698.2208,299.41934,2.5315947999999997,36.693054,31.7,N,2018-08-12 12:00:00
31.0,42.0,99288.81,1706.7013,300.55008,2.103329,21.700592,28.4,N,2018-08-12 13:00:00
32.0,37.6,99221.23,1713.4263,301.415,1.9758108,14.660735999999998,25.1,N,2018-08-12 14:00:00
32.0,37.8,99145.35,1770.8857,301.94394,1.8951056,24.724518,23.0,N,2018-08-12 15:00:00
